CRASH,CRASH_COST,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
0,0,0,37,2,12,87761.64745,Yes,277356.8501,No,M,Bachelors,Clerical,49.60990068,Commercial,23970,1,Panel Truck,yes,0,0,No,0,3,Highly Rural
0,0,0,50,0,12,108223.8481,No,0,No,F,Masters,Lawyer,34.97902741,Private,27010,1,Minivan,no,4235,2,No,7,19,Highly Urban/ Urban
0,0,0,61,1,8,19222.49703,Yes,0,No,F,High School,Student,39.4786832,Commercial,25620,1,Pickup,no,5400,4,No,5,6,Highly Rural
0,0,0,61,0,12,179535.6909,No,481374.6128,No,M,PhD,Doctor,45.44365743,Private,25550,6,Minivan,no,0,0,No,1,19,Highly Urban/ Urban
0,0,0,41,1,14,45152.80301,Yes,170289.54,No,F,Bachelors,Clerical,25.67573715,Private,13730,10,SUV,no,30903,1,No,3,10,Highly Urban/ Urban
1,6611,0,46,0,0,0,No,0,No,F,Bachelors,Home Maker,52.81517383,Private,6100,17,SUV,no,5348,4,No,5,12,Highly Urban/ Urban
0,0,1,39,2,13,31906.10595,No,141079.0057,Yes,M,<High School,Blue Collar,74.3356752,Commercial,11120,9,Pickup,yes,0,0,No,0,1,Highly Urban/ Urban
0,0,0,57,0,15,94041.66805,No,233414.385,Yes,M,Bachelors,Manager,41.17505065,Commercial,32660,18,Panel Truck,yes,0,0,No,0,12,Highly Urban/ Urban
0,0,0,42,0,13,30457.97972,No,0,No,F,<High School,Clerical,36.97912156,Private,5700,7,SUV,no,9081,1,No,0,1,Highly Urban/ Urban
0,0,0,19,2,9,6284.048807,Yes,0,No,M,<High School,Clerical,33.33868699,Private,17300,10,Van,yes,7026,1,No,5,5,Highly Urban/ Urban
0,0,0,58,0,13,151813.8614,No,420601.7116,No,F,PhD,Doctor,35.36369597,Private,11440,4,SUV,no,0,0,No,1,14,Highly Urban/ Urban
0,0,0,56,0,13,23829.86187,No,166141.4101,Yes,M,<High School,Blue Collar,8.442082223,Private,5470,4,Pickup,no,0,0,No,0,1,Highly Rural
1,2075,1,37,2,16,122597.5543,No,307050.8329,Yes,F,PhD,Home Maker,48.05580478,Private,28800,6,Pickup,no,6407,1,No,4,12,Highly Urban/ Urban
0,0,0,38,0,0,0,No,81039.87188,Yes,M,<High School,Student,20.69290075,Private,1500,4,Minivan,no,0,0,No,0,7,Highly Urban/ Urban
0,0,1,51,1,14,35579.34764,No,156823.6597,Yes,M,<High School,Clerical,23.69381685,Private,13830,7,Minivan,yes,0,0,No,0,6,Highly Urban/ Urban
0,0,0,51,1,12,106035.7147,No,301485.4975,Yes,F,Masters,Professional,37.29504079,Private,12100,6,SUV,no,0,0,No,0,19,Highly Urban/ Urban
0,0,0,34,0,9,36648.29307,No,159564.7155,No,M,Bachelors,Clerical,46.63302904,Private,11980,7,Minivan,yes,0,0,No,0,12,Highly Urban/ Urban
0,0,0,46,0,13,64029.97854,No,191941.1994,Yes,M,Masters,Lawyer,24.45715233,Private,7900,9,Minivan,yes,0,0,Yes,0,13,Highly Urban/ Urban
0,0,0,41,0,10,97496.75827,No,0,No,F,PhD,Doctor,26.2722461,Private,20970,14,Minivan,no,0,0,No,4,13,Highly Urban/ Urban
0,0,0,54,0,13,39048.1733,No,229577.9857,Yes,M,Bachelors,Professional,63.93943086,Private,22670,4,Minivan,yes,1450,1,No,5,7,Highly Urban/ Urban
1,4220,0,33,2,0,0,No,0,Yes,M,Bachelors,Student,45.1229908,Commercial,21380,11,Van,yes,3676,1,No,7,7,Highly Urban/ Urban
1,4370,0,51,1,18,30531.43615,No,122735.5134,Yes,F,High School,Blue Collar,35.27797228,Commercial,6600,1,SUV,no,32674,3,Yes,6,1,Highly Urban/ Urban
0,0,0,55,0,13,54843.72144,No,220204.6165,Yes,M,Bachelors,Professional,5,Private,21060,10,Van,no,0,0,No,0,11,Highly Urban/ Urban
0,0,0,52,1,15,61586.20818,No,257564.6496,Yes,F,High School,Professional,15.90402826,Private,20340,1,SUV,no,1322,2,No,1,1,Highly Urban/ Urban
0,0,0,52,0,11,106168.5638,No,0,No,F,Bachelors,Manager,12.97963979,Private,21650,1,Minivan,no,0,0,No,1,10,Highly Urban/ Urban
0,0,0,34,4,12,80474.78659,No,222266.2566,Yes,F,Bachelors,Professional,38.73938346,Private,9550,10,SUV,no,0,0,Yes,2,7,Highly Urban/ Urban
0,0,0,45,0,12,36543.53854,No,123639.2535,Yes,F,High School,Professional,56.8624024,Private,15670,6,SUV,no,0,0,No,0,1,Highly Rural
0,0,0,43,0,11,56330.65089,No,191687.6536,Yes,M,<High School,Blue Collar,43.52563702,Private,21130,10,Van,yes,0,0,No,3,4,Highly Rural
0,0,0,46,0,11,47520.47165,No,205201.1394,Yes,F,High School,Blue Collar,29.56974784,Commercial,22000,9,Sports Car,no,0,0,No,1,8,Highly Rural
0,0,0,44,0,14,134967.2329,No,335455.9198,Yes,F,Masters,Manager,30.98758888,Private,20580,13,Pickup,no,0,0,No,0,18,Highly Urban/ Urban
1,5391,2,67,3,17,30181.72669,No,143293.2607,Yes,F,High School,Manager,24.64140018,Private,20610,4,Sports Car,no,0,0,No,2,8,Highly Urban/ Urban
0,0,0,52,0,11,90348.59875,No,299552.1362,Yes,F,Masters,Manager,39.55301318,Private,30200,1,Minivan,no,0,0,No,3,6,Highly Urban/ Urban
0,0,0,48,0,5,78374.16536,No,239961.9729,Yes,M,High School,Blue Collar,27.08313657,Commercial,9730,7,Minivan,no,0,0,No,1,1,Highly Urban/ Urban
0,0,0,52,0,11,12168.53636,No,0,No,F,<High School,Student,25.56404541,Private,13340,14,SUV,no,52465,1,No,2,4,Highly Urban/ Urban
0,0,0,49,0,9,71192.20684,No,263204.4643,Yes,F,Masters,Lawyer,7.91836194,Private,6360,1,SUV,no,0,0,No,0,20,Highly Urban/ Urban
0,0,1,36,2,0,0,No,0,Yes,M,High School,Student,21.18741044,Commercial,12360,1,Minivan,yes,36756,2,Yes,7,1,Highly Rural
0,0,1,42,2,10,137877.5818,Yes,0,No,M,PhD,Manager,29.89910717,Commercial,33920,18,Panel Truck,yes,0,0,No,0,14,Highly Urban/ Urban
0,0,0,21,2,6,5410.609136,No,0,Yes,M,<High School,Student,22.82993535,Commercial,28600,4,Panel Truck,no,1337,1,No,6,1,Highly Rural
1,9235,0,26,1,10,46604.18423,Yes,164657.1,No,M,High School,Blue Collar,55.07023675,Commercial,8760,4,Minivan,yes,6188,1,No,9,1,Highly Urban/ Urban
1,4541,0,42,0,11,105796.0609,No,290251.0585,Yes,F,Masters,Lawyer,21.03910434,Private,26880,4,Sports Car,no,20061,3,Yes,0,12,Highly Urban/ Urban
1,4743,1,39,2,0,0,Yes,0,No,F,High School,Home Maker,5,Private,5400,5,Sports Car,no,9037,3,No,6,6,Highly Urban/ Urban
0,0,0,39,0,12,33570.25764,No,189197.2046,No,M,Bachelors,Clerical,43.53916937,Private,8520,10,Minivan,no,0,0,No,3,11,Highly Rural
0,0,0,48,0,7,114868.5259,No,300454.1928,No,F,Masters,Lawyer,5,Private,6300,4,SUV,no,5933,2,No,0,15,Highly Urban/ Urban
0,0,0,45,1,12,5106.177827,Yes,103536.9104,No,F,Bachelors,Home Maker,19.96795538,Private,13240,4,SUV,no,6084,2,No,2,9,Highly Urban/ Urban
1,3049.695074,0,46,0,10,21237.9468,No,0,No,M,<High School,Clerical,38.84722592,Private,14410,1,Minivan,yes,9513,1,No,3,7,Highly Urban/ Urban
0,0,0,51,0,12,58714.30565,No,220685.9247,Yes,F,Bachelors,Manager,17.31420699,Private,11560,4,SUV,no,0,0,No,1,10,Highly Urban/ Urban
0,0,0,59,0,12,83208.49786,No,271242.133,Yes,F,Bachelors,Blue Collar,49.47605212,Commercial,22280,6,Pickup,no,0,0,No,0,13,Highly Urban/ Urban
0,0,1,37,4,16,50821.73049,No,161182.0996,Yes,F,High School,Clerical,45.64637037,Private,13540,1,SUV,no,0,0,No,0,1,Highly Rural
0,0,0,51,0,15,23771.62999,No,159234.895,Yes,M,High School,Clerical,25.33988545,Commercial,23860,7,Panel Truck,no,0,0,No,0,1,Highly Rural
0,0,0,63,0,9,87516.01471,No,289088.0348,Yes,M,Masters,Professional,37.00178587,Private,13790,6,Sports Car,yes,0,0,No,0,14,Highly Urban/ Urban
0,0,0,41,0,13,104001.3748,No,0,No,M,Masters,Manager,9.481557247,Commercial,11900,4,Pickup,yes,0,0,No,2,14,Highly Urban/ Urban
0,0,0,52,0,11,66139.49383,No,198064.7006,No,M,PhD,Doctor,11.41846956,Private,10600,4,Pickup,no,0,0,No,0,14,Highly Urban/ Urban
1,30.27728015,0,38,0,8,62176.69857,No,178852.1457,Yes,M,High School,Blue Collar,33.91776708,Commercial,7300,4,Pickup,no,4717,3,No,0,8,Highly Urban/ Urban
0,0,0,51,0,11,69554.10641,No,239698.6489,Yes,M,Bachelors,Blue Collar,49.74361518,Commercial,6600,1,Pickup,yes,0,0,No,2,10,Highly Rural
0,0,0,43,1,8,45304.20554,No,138324.7794,Yes,M,High School,Blue Collar,57.91484157,Commercial,14190,1,Minivan,yes,0,0,No,3,1,Highly Urban/ Urban
0,0,0,45,0,12,87334.06533,No,208664.6154,Yes,M,Bachelors,Manager,17.96388869,Private,14730,11,Minivan,yes,0,0,No,2,7,Highly Urban/ Urban
1,6049,0,24,0,9,21455.21037,No,0,No,M,Bachelors,Professional,7.655161797,Private,6050,18,Pickup,yes,2661,3,No,6,5,Highly Urban/ Urban
1,2200,0,55,0,11,39974.6648,No,190228.028,Yes,F,<High School,Clerical,56.72063957,Private,11860,6,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
1,8139,0,25,4,0,0,No,0,Yes,F,<High School,Student,52.32333835,Private,17650,11,Sports Car,no,0,0,No,3,1,Highly Urban/ Urban
1,1467,0,63,0,15,42208.88494,No,0,No,M,High School,Blue Collar,21.97235857,Commercial,16850,1,Minivan,no,7199,3,No,1,9,Highly Urban/ Urban
0,0,0,37,0,13,56637.19713,No,177360.3881,Yes,M,Bachelors,Manager,34.10296398,Private,10860,17,Pickup,yes,0,0,No,0,10,Highly Urban/ Urban
1,6499,0,49,0,12,50295.44263,No,234323.972,No,M,Bachelors,Blue Collar,37.84450042,Commercial,10390,13,Pickup,yes,2319,2,No,1,13,Highly Urban/ Urban
0,0,0,56,0,4,95560.16395,No,306724.5331,Yes,M,High School,Professional,80.47118141,Private,5450,10,Pickup,yes,0,0,No,0,1,Highly Urban/ Urban
0,0,0,54,0,0,0,No,0,No,F,High School,Home Maker,47.26830971,Private,14530,1,Sports Car,no,0,0,No,4,1,Highly Rural
0,0,1,44,2,11,126022.5446,Yes,322204.5016,No,F,Masters,Manager,17.40370875,Private,5900,1,SUV,no,2863,2,No,0,13,Highly Urban/ Urban
1,8220.270121,0,36,2,12,53168.73816,Yes,0,No,F,<High School,Clerical,43.9510218,Private,9610,6,SUV,no,3698,2,No,5,1,Highly Rural
0,0,0,29,0,8,38494.04217,No,0,No,M,Bachelors,Professional,59.15225323,Commercial,29190,10,Panel Truck,yes,0,0,No,0,8,Highly Rural
1,2528,0,32,1,10,6929.739682,No,0,Yes,M,High School,Student,42.33951685,Commercial,23660,4,Panel Truck,yes,4415,1,No,1,8,Highly Urban/ Urban
0,0,0,51,0,12,40038.01853,No,184071.2384,Yes,M,High School,Blue Collar,44.53247069,Commercial,28460,1,Panel Truck,yes,0,0,No,1,1,Highly Urban/ Urban
0,0,0,56,0,10,29783.47627,No,146120.9108,Yes,F,Bachelors,Clerical,29.6085202,Private,17990,1,Minivan,no,9058,1,No,2,2,Highly Urban/ Urban
1,1483,0,37,0,10,86753.81271,No,0,No,F,PhD,Lawyer,21.10334153,Private,13880,1,Sports Car,no,31966,3,Yes,2,13,Highly Urban/ Urban
1,686,1,37,1,14,66175.47034,Yes,214791.609,No,F,<High School,Blue Collar,51.3178542,Private,13240,15,SUV,no,0,0,No,4,1,Highly Urban/ Urban
0,0,0,56,0,14,80718.97998,No,262361.2892,Yes,F,Bachelors,Manager,50.3923959,Private,13730,6,Sports Car,no,9598,4,Yes,3,13,Highly Urban/ Urban
0,0,0,73,0,15,1773.173193,No,0,No,F,Bachelors,Student,46.49778089,Private,8980,7,Sports Car,no,0,0,No,1,14,Highly Urban/ Urban
1,5429,0,48,0,11,11515.45877,No,0,Yes,M,High School,Student,20.49374534,Private,10230,4,Minivan,no,0,0,No,2,1,Highly Urban/ Urban
0,0,0,48,0,9,12169.11924,No,0,Yes,F,High School,Student,69.10626902,Private,7520,1,Sports Car,no,0,0,No,1,8,Highly Rural
0,0,0,33,4,14,86450.97499,No,261275.9291,Yes,M,Bachelors,Blue Collar,39.91388598,Private,13450,11,Minivan,no,0,0,No,0,9,Highly Urban/ Urban
0,0,0,54,0,11,95024.06525,No,290417.9432,No,F,Bachelors,Professional,52.71084343,Private,22930,3,SUV,no,20351,2,No,6,12,Highly Urban/ Urban
0,0,0,25,3,13,55421.51295,No,138922.2141,Yes,F,Bachelors,Professional,61.25324419,Private,9540,1,SUV,no,6798,1,No,0,1,Highly Urban/ Urban
0,0,0,42,1,15,21862.66729,No,131324.3559,Yes,M,High School,Clerical,29.84121827,Private,7890,10,Pickup,yes,0,0,Yes,0,1,Highly Urban/ Urban
0,0,0,43,0,12,46792.79451,No,184381.3277,Yes,M,High School,Blue Collar,33.54236704,Commercial,10340,4,Pickup,yes,3819,2,No,0,1,Highly Urban/ Urban
0,0,0,48,0,0,0,No,79975.72365,No,M,Bachelors,Student,44.16927703,Commercial,7220,6,Pickup,yes,0,0,No,0,7,Highly Rural
0,0,0,48,0,7,24212.0382,No,182544.0197,Yes,M,High School,Clerical,37.5797284,Private,19520,13,Van,yes,0,0,No,3,8,Highly Urban/ Urban
0,0,0,40,0,7,14848.42445,No,90755.30744,Yes,F,<High School,Clerical,25.68431977,Private,12060,1,SUV,no,0,0,No,0,4,Highly Rural
1,38223.48384,1,56,1,15,88857.68537,No,249330.9657,Yes,F,PhD,Lawyer,20.35647913,Private,5670,4,SUV,no,4906,2,No,2,19,Highly Urban/ Urban
0,0,0,40,1,12,77388.22628,No,260894.8012,Yes,F,Masters,Lawyer,17.48286448,Private,9240,6,SUV,no,3716,1,No,0,14,Highly Urban/ Urban
0,0,0,55,0,11,241407.6316,No,0,No,F,PhD,Doctor,41.37150146,Private,41230,7,Van,no,0,0,No,0,17,Highly Urban/ Urban
0,0,0,47,0,9,47330.7647,No,0,No,M,Bachelors,Professional,36.58637084,Private,10930,9,Pickup,no,33948,2,Yes,1,13,Highly Urban/ Urban
0,0,0,49,0,10,29997.87853,No,153415.1231,Yes,M,High School,Clerical,47.78169427,Private,18110,1,Van,yes,0,0,No,1,12,Highly Urban/ Urban
0,0,0,49,0,12,106540.5229,No,291794.8506,No,F,Bachelors,Blue Collar,26.0008477,Commercial,6400,6,SUV,no,5758,2,No,4,12,Highly Urban/ Urban
0,0,0,30,0,11,175172.3994,No,403714.3341,No,F,Bachelors,Professional,37.66009257,Private,29470,1,Pickup,no,4683,2,No,0,1,Highly Urban/ Urban
0,0,1,43,2,15,89533.53091,No,243221.1604,Yes,F,Masters,Manager,42.83206584,Private,28890,10,Minivan,no,0,0,No,0,13,Highly Urban/ Urban
1,3498,3,39,3,13,110251.1604,No,349100.8984,Yes,M,Bachelors,Blue Collar,35.81659534,Commercial,38900,1,Panel Truck,yes,21033,2,Yes,3,1,Highly Urban/ Urban
0,0,0,44,0,11,50746.94191,No,184074.1667,No,M,Masters,Professional,28.45752361,Commercial,24210,7,Panel Truck,yes,41477,2,No,3,16,Highly Urban/ Urban
1,5358,0,50,1,15,39861.35245,No,216739.168,Yes,F,Bachelors,Clerical,21.78510535,Private,10490,6,SUV,no,0,0,No,0,8,Highly Urban/ Urban
0,0,0,52,0,12,99033.6347,No,0,No,F,Masters,Manager,22.59566268,Private,26660,19,Minivan,no,0,0,No,0,12,Highly Urban/ Urban
1,3351,0,33,0,7,66603.80063,No,0,No,F,Masters,Lawyer,28.89113463,Private,11460,1,SUV,no,1552,2,No,3,10,Highly Urban/ Urban
0,0,0,37,0,8,85208.46189,No,0,No,F,Bachelors,Professional,26.44878005,Private,13410,6,Sports Car,no,0,0,No,0,14,Highly Urban/ Urban
0,0,0,48,0,13,59231.8277,No,0,No,F,Bachelors,Manager,30.55746095,Private,7710,1,Sports Car,no,0,0,No,4,8,Highly Urban/ Urban
1,5354,0,27,2,11,64412.08254,Yes,0,No,F,High School,Blue Collar,28.58922201,Commercial,4200,6,Sports Car,no,10679,2,No,6,6,Highly Urban/ Urban
0,0,0,48,0,8,28012.1972,No,117342.8064,Yes,F,High School,Clerical,37.6639163,Private,26370,4,Pickup,no,0,0,Yes,0,7,Highly Urban/ Urban
1,3336,0,34,2,10,19742.09862,No,0,Yes,F,High School,Student,12.57497782,Commercial,5200,4,SUV,no,44231,2,Yes,2,8,Highly Urban/ Urban
0,0,1,39,2,5,77043.70285,No,255062.3579,Yes,F,<High School,Blue Collar,34.31140818,Private,13100,1,SUV,no,7120,2,No,6,1,Highly Urban/ Urban
1,5179,0,37,0,12,62010.33407,No,0,No,M,Bachelors,Professional,33.08449927,Commercial,7700,1,Pickup,yes,0,0,No,2,10,Highly Urban/ Urban
1,2985,0,52,0,15,99963.29849,No,291132.739,Yes,F,High School,Clerical,33.21908179,Commercial,29850,7,Pickup,no,6600,3,No,3,1,Highly Urban/ Urban
0,0,0,30,2,9,18447.11616,No,104224.6333,Yes,F,<High School,Clerical,45.36244623,Private,3340,13,Sports Car,no,0,0,No,2,5,Highly Urban/ Urban
1,18139.39344,0,48,0,11,65239.72263,No,189119.9965,No,F,High School,Blue Collar,5,Commercial,12040,7,Sports Car,no,5396,1,No,3,1,Highly Urban/ Urban
0,0,0,47,0,11,90304.79941,No,277465.8488,Yes,M,Bachelors,Professional,48.58731481,Private,15470,6,Minivan,no,12111,3,No,3,14,Highly Urban/ Urban
0,0,0,51,0,12,55657.0246,No,204827.74,Yes,F,Bachelors,Clerical,41.26019412,Private,20030,9,SUV,no,21745,1,Yes,4,8,Highly Rural
0,0,0,46,0,6,83277.09959,No,0,No,F,Bachelors,Home Maker,5,Private,23090,4,Minivan,no,0,0,No,1,4,Highly Urban/ Urban
1,4066,0,31,0,7,6248.529624,No,0,No,M,High School,Student,9.124538366,Commercial,10110,1,Pickup,yes,2511,2,No,2,1,Highly Urban/ Urban
0,0,0,62,0,7,71960.7568,No,0,No,M,Masters,Lawyer,43.47872566,Private,19520,8,SUV,no,1293,2,No,6,16,Highly Urban/ Urban
0,0,0,45,0,10,117309.1857,No,0,No,M,Masters,Lawyer,24.92345692,Private,17730,4,Van,yes,12118,1,No,4,24,Highly Urban/ Urban
0,0,0,36,2,13,16212.13197,No,143696.521,Yes,F,<High School,Clerical,28.59192063,Private,5100,3,SUV,no,0,0,No,0,1,Highly Urban/ Urban
0,0,0,46,0,9,99087.13838,No,298048.3726,No,F,Bachelors,Professional,28.41855887,Private,6100,10,Sports Car,no,0,0,No,2,8,Highly Rural
0,0,0,60,0,8,50279.49682,No,253142.5219,Yes,F,Bachelors,Manager,5,Private,12530,4,Minivan,no,7566,1,No,6,12,Highly Urban/ Urban
0,0,0,28,2,11,4086.749397,Yes,0,No,F,<High School,Student,25.84098682,Private,6350,9,SUV,no,0,0,No,0,1,Highly Urban/ Urban
0,0,0,47,0,12,64544.94921,No,247071.687,No,M,Bachelors,Clerical,30.8589907,Commercial,22620,6,Panel Truck,yes,0,0,No,2,14,Highly Rural
0,0,0,33,2,12,70407.84598,No,190138.6535,Yes,F,Bachelors,Blue Collar,30.6415595,Commercial,11840,4,Sports Car,no,0,0,No,1,9,Highly Urban/ Urban
0,0,0,47,0,4,12764.68223,No,0,No,F,<High School,Student,71.14416335,Private,11820,1,Sports Car,no,4960,2,No,2,7,Highly Rural
1,2611,2,36,3,8,34502.96861,No,189550.714,Yes,M,High School,Blue Collar,16.48843503,Commercial,23790,11,Minivan,yes,39271,2,Yes,0,1,Highly Urban/ Urban
0,0,0,59,2,15,61832.79041,No,220234.7793,Yes,F,Masters,Lawyer,46.47902714,Private,13580,1,SUV,no,31858,3,Yes,0,17,Highly Urban/ Urban
0,0,0,38,0,10,50687.9203,No,238411.12,Yes,F,<High School,Blue Collar,32.56447822,Private,9590,7,SUV,no,9157,3,No,3,3,Highly Urban/ Urban
0,0,0,56,0,12,48413.65893,No,0,No,M,Bachelors,Manager,44.19513206,Private,18120,10,Minivan,yes,9932,2,No,0,13,Highly Urban/ Urban
0,0,0,43,0,9,122305.717,No,0,No,M,Masters,Manager,16.09821074,Private,5800,1,Pickup,no,0,0,No,1,16,Highly Urban/ Urban
0,0,0,43,0,11,11500.03989,No,0,Yes,M,High School,Student,29.68410475,Commercial,13640,11,Minivan,yes,0,0,No,0,11,Highly Rural
0,0,0,46,0,13,66067.15393,No,194091.87,Yes,F,Bachelors,Professional,35.30963748,Private,9660,1,Minivan,no,53568,2,No,0,10,Highly Urban/ Urban
0,0,0,53,0,14,123265.1286,No,345259.0484,Yes,M,Masters,Lawyer,5,Private,15910,1,Minivan,yes,0,0,No,0,19,Highly Urban/ Urban
0,0,0,30,3,18,22780.07657,No,116923.637,Yes,F,High School,Clerical,8.378199538,Private,9930,16,Minivan,no,1641,1,No,5,8,Highly Urban/ Urban
1,2277,0,42,0,8,24076.41168,No,0,No,M,<High School,Clerical,43.00951934,Private,8110,1,Pickup,yes,32580,2,Yes,5,6,Highly Urban/ Urban
0,0,0,51,0,11,109178.6933,No,322080.119,No,M,Masters,Lawyer,23.08308222,Private,17520,4,Van,no,1173,1,No,5,17,Highly Urban/ Urban
0,0,0,40,0,11,60157.053,No,216690.2477,No,M,High School,Manager,28.00975,Private,15600,1,Minivan,yes,47231,3,Yes,1,6,Highly Urban/ Urban
0,0,0,35,0,8,30781.7493,No,0,No,M,High School,Professional,39.82218233,Private,8840,4,Pickup,yes,0,0,Yes,0,12,Highly Urban/ Urban
1,2380,0,47,0,0,0,No,0,Yes,M,Bachelors,Student,29.94850523,Commercial,6200,1,Pickup,no,0,0,No,2,9,Highly Urban/ Urban
0,0,0,44,2,13,72811.08178,No,228453.6055,Yes,M,High School,Blue Collar,46.80498909,Commercial,18580,7,Van,no,0,0,No,0,1,Highly Rural
0,0,1,42,3,17,55804.57567,No,237874.3562,Yes,M,High School,Blue Collar,46.87394936,Commercial,11530,1,Pickup,no,0,0,No,1,8,Highly Rural
0,0,0,49,0,11,1572.872343,No,120732.1563,Yes,M,<High School,Student,48.52720945,Commercial,6560,1,Pickup,no,0,0,No,3,5,Highly Urban/ Urban
0,0,0,50,0,0,0,No,0,No,F,PhD,Lawyer,47.50840962,Private,6500,1,SUV,no,0,0,No,0,17,Highly Rural
0,0,0,48,0,10,70209.86757,No,250071.621,Yes,M,High School,Manager,37.84866967,Commercial,11450,6,Pickup,no,0,0,No,0,8,Highly Urban/ Urban
0,0,0,47,0,8,185671.2182,No,0,No,M,PhD,Manager,8.827653435,Commercial,36260,6,Panel Truck,yes,9196,4,No,2,13,Highly Urban/ Urban
0,0,0,48,0,16,140390.4034,No,0,No,M,Masters,Lawyer,17.65007209,Private,32140,1,Minivan,yes,0,0,No,0,21,Highly Urban/ Urban
0,0,0,58,0,19,42484.7782,No,156093.4909,Yes,M,High School,Blue Collar,57.41764239,Commercial,25530,1,Panel Truck,yes,0,0,No,0,1,Highly Rural
0,0,0,57,0,4,50396.69475,No,0,No,M,PhD,Lawyer,29.49773551,Private,12950,4,Minivan,yes,0,0,No,1,12,Highly Urban/ Urban
0,0,0,58,0,13,41696.40455,No,206804.9016,Yes,M,High School,Professional,35.72482907,Private,19480,13,Minivan,yes,0,0,No,2,1,Highly Urban/ Urban
1,3280,0,27,1,10,44207.81569,Yes,0,No,F,High School,Clerical,33.09599511,Private,8620,1,SUV,no,3700,2,No,5,9,Highly Urban/ Urban
0,0,3,39,3,11,121626.0206,Yes,306168.9955,No,F,Bachelors,Professional,20.48879529,Private,17560,6,SUV,no,0,0,No,1,11,Highly Urban/ Urban
1,5273,1,43,3,15,39563.54946,No,205644.8311,Yes,M,High School,Blue Collar,29.55307904,Commercial,33110,1,Panel Truck,yes,610,4,No,0,4,Highly Urban/ Urban
1,7893.161405,0,42,0,12,44613.77678,No,210753.4658,Yes,F,High School,Professional,64.02026589,Private,11780,1,SUV,no,0,0,Yes,6,11,Highly Urban/ Urban
0,0,1,45,2,16,40390.07145,No,229726.7209,Yes,M,<High School,Blue Collar,38.88966163,Private,7970,6,Pickup,no,10037,3,Yes,5,6,Highly Urban/ Urban
1,3829,0,39,0,11,52586.02507,No,260933.4299,No,M,<High School,Blue Collar,37.63357542,Private,8330,1,Pickup,yes,0,0,No,0,7,Highly Urban/ Urban
1,34639.8467,0,57,0,11,113402.68,No,320542.0889,No,M,PhD,Manager,51.84171685,Commercial,24370,6,Panel Truck,no,10457,2,No,0,11,Highly Urban/ Urban
1,1807,0,29,1,12,24464.1853,No,123023.9723,Yes,M,High School,Clerical,16.70969905,Commercial,6850,7,Pickup,yes,40703,2,Yes,4,7,Highly Urban/ Urban
0,0,2,42,3,12,62386.22772,No,202870.9386,Yes,M,Bachelors,Professional,5,Commercial,18840,7,Van,no,8835,2,No,4,9,Highly Urban/ Urban
0,0,0,45,0,12,139238.5363,No,342460.9219,No,M,Masters,Lawyer,33.27987759,Private,19920,6,Van,no,0,0,No,0,11,Highly Rural
0,0,0,53,0,15,75184.227,No,268417.0865,Yes,F,Bachelors,Manager,11.16752729,Commercial,25540,1,Pickup,no,1037,1,No,2,10,Highly Urban/ Urban
1,3033,0,24,1,10,55491.54506,Yes,0,No,F,High School,Blue Collar,15.8455528,Commercial,22330,1,Pickup,yes,0,0,No,3,1,Highly Urban/ Urban
1,8633,1,63,1,2,38111.36906,No,152803.6017,Yes,F,Masters,Lawyer,28.02170597,Private,15700,13,SUV,no,0,0,Yes,2,19,Highly Urban/ Urban
0,0,0,42,2,13,63030.48334,No,217601.7912,Yes,F,<High School,Clerical,77.75169751,Commercial,38870,1,Panel Truck,no,0,0,No,0,7,Highly Rural
0,0,0,41,0,0,0,No,68224.15468,No,F,<High School,Home Maker,44.1005861,Private,1500,6,Sports Car,no,0,0,No,2,5,Highly Rural
1,9543,0,55,0,12,62923.70783,No,237604.0227,No,M,Bachelors,Professional,39.43607854,Commercial,9310,1,Pickup,yes,0,0,No,0,14,Highly Urban/ Urban
0,0,3,49,0,11,105646.0384,No,334921.6493,Yes,M,High School,Professional,41.30919778,Private,6000,4,Pickup,yes,0,0,No,4,6,Highly Rural
0,0,1,41,3,13,79190.28351,No,235543.079,Yes,F,High School,Manager,30.064819,Private,13520,1,Sports Car,no,3469,2,No,4,1,Highly Urban/ Urban
0,0,0,46,0,5,95640.25365,No,282508.615,No,M,Bachelors,Blue Collar,5,Commercial,24860,6,Panel Truck,yes,3777,1,No,5,13,Highly Urban/ Urban
0,0,0,40,0,12,306277.4538,No,0,No,F,PhD,Manager,21.00021168,Private,19520,4,Minivan,no,0,0,Yes,2,19,Highly Urban/ Urban
0,0,0,39,0,9,16149.28171,No,0,No,F,High School,Clerical,44.17225506,Private,7010,1,Sports Car,no,0,0,No,0,6,Highly Rural
1,1537.766981,0,53,0,13,64993.31774,No,241636.3165,Yes,M,<High School,Clerical,44.55627284,Private,13540,4,Minivan,no,10345,2,No,4,1,Highly Urban/ Urban
0,0,0,41,0,8,36806.55397,No,0,No,M,<High School,Blue Collar,26.50562721,Commercial,9280,6,Pickup,no,0,0,Yes,0,1,Highly Rural
